Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
36,2010-06-25,434879.87,0,84.14,2.601,2.100.975.233,8.464
36,2010-07-02,434252.15,0,81.85,2.606,209.984.205,8.36
36,2010-07-09,471713.59,0,81.74,2.596,2.098.708.867,8.36
36,2010-07-16,466962.04,0,84.43,2.561,2.098.630.532,8.36
36,2010-07-23,452021.2,0,82.6,2.542,2.099.958.663,8.36
36,2010-07-30,432451.91,0,81.88,2.602,2.101.286.794,8.36
36,2010-08-06,467442.94,0,85.49,2.573,2.102.614.925,8.36
36,2010-08-13,470436.8,0,86.06,2.644,2.103.943.056,8.36
36,2010-08-20,437949.9,0,85.54,2.604,2.103.617.581,8.36
36,2010-08-27,412050.73,0,84.62,2.562,2.103.292.106,8.36
36,2010-09-03,431294.45,0,82.29,2.533,2.102.966.631,8.36
36,2010-09-10,434471.38,1,80.58,2.513,2.102.641.156,8.36
36,2010-09-17,454694.21,0,82.1,2.55,2.102.924.504,8.36
36,2010-09-24,419348.59,0,79.17,2.578,2.103.664.469,8.36
36,2010-10-01,422169.47,0,74.66,2.567,2.104.404.433,8.476
36,2010-10-08,444351.61,0,66.34,2.595,2.105.144.398,8.476
36,2010-10-15,453308.15,0,71.57,2.705,2.105.805.944,8.476
36,2010-10-22,424956.3,0,72.24,2.698,2.106.271.444,8.476
36,2010-10-29,392654.26,0,76.22,2.68,2.106.736.944,8.476
36,2010-11-05,405860.37,0,62.72,2.655,2.107.202.444,8.476
36,2010-11-12,425804.8,0,61.97,2.705,2.107.667.944,8.476
36,2010-11-19,411615.71,0,56.73,2.741,21.065.429,8.476
36,2010-11-26,408891.49,1,67.73,2.725,2.105.152.765,8.476
36,2010-12-03,360266.09,0,54.44,2.694,210.376.263,8.476
36,2010-12-10,404545.03,0,51.83,2.813,2.102.372.494,8.476
36,2010-12-17,410214.7,0,56.73,2.852,2.101.787.224,8.476
36,2010-12-24,422093.59,0,59.1,2.863,2.101.805.602,8.476
36,2010-12-31,359310.65,1,52.88,2.949,210.182.398,8.476
36,2011-01-07,384659.85,0,54.11,2.942,2.101.842.358,8.395
36,2011-01-14,410497.73,0,42.87,2.971,2.102.379.731,8.395
36,2011-01-21,399191.05,0,51.18,2.98,2.106.031.072,8.395
36,2011-01-28,372174.12,0,48.74,2.995,2.109.682.412,8.395
36,2011-02-04,417521.7,0,46.68,2.98,2.113.333.753,8.395
36,2011-02-11,401501.2,1,41.16,3.009,2.116.985.093,8.395
36,2011-02-18,427175.03,0,57.48,3.017,2.120.063.522,8.395
36,2011-02-25,380279.44,0,67.73,3.053,2.122.912.786,8.395
36,2011-03-04,402579.84,0,64.55,3.282,212.576.205,8.395
36,2011-03-11,407506.78,0,59.15,3.448,2.128.611.313,8.395
36,2011-03-18,431412.22,0,64.9,3.487,2.131.096.787,8.395
36,2011-03-25,390732.02,0,71.07,3.488,2.133.436.744,8.395
36,2011-04-01,385672.11,0,67.31,3.529,2.135.776.701,8.3
36,2011-04-08,428727.61,0,69.39,3.645,2.138.116.658,8.3
36,2011-04-15,414986.54,0,73.25,3.763,214.026.217,8.3
36,2011-04-22,374574.72,0,74.57,3.805,2.141.921.572,8.3
36,2011-04-29,340708.78,0,76.1,3.837,2.143.580.974,8.3
36,2011-05-06,393401.4,0,69.56,3.917,2.145.240.376,8.3
36,2011-05-13,395316.65,0,76.73,3.92,2.146.899.778,8.3
36,2011-05-20,376183.44,0,73.02,3.925,214.465.412,8.3
36,2011-05-27,348655.2,0,81.28,3.786,2.142.408.462,8.3
36,2011-06-03,373703.95,0,82.96,3.69,2.140.162.805,8.3
36,2011-06-10,374182.04,0,82.41,3.633,2.137.917.147,8.3
36,2011-06-17,394645.25,0,84.43,3.599,2.137.481.256,8.3
36,2011-06-24,360009.94,0,83.95,3.569,2.138.402.689,8.3
36,2011-07-01,354270.77,0,85.33,3.502,2.139.324.122,8.177
36,2011-07-08,377464.62,0,84.71,3.44,2.140.245.556,8.177
36,2011-07-15,385631.48,0,85.63,3.55,2.141.083.654,8.177
36,2011-07-22,361311.41,0,83.31,3.637,2.141.713.416,8.177
36,2011-07-29,354361.08,0,84.99,3.66,2.142.343.177,8.177
36,2011-08-05,381017.75,0,86.71,3.652,2.142.972.939,8.177
36,2011-08-12,380188.69,0,87.64,3.608,2.143.602.701,8.177
36,2011-08-19,373267.58,0,87.24,3.534,2.144.239.935,8.177
36,2011-08-26,344964.2,0,86.02,3.501,2.144.878.416,8.177
36,2011-09-02,350276.29,0,87.5,3.481,2.145.516.896,8.177
36,2011-09-09,352960.64,1,77.94,3.499,2.146.155.376,8.177
36,2011-09-16,343108.12,0,82.06,3.473,2.147.934.111,8.177
36,2011-09-23,322405.13,0,78.35,3.441,2.151.233.185,8.177
36,2011-09-30,314910.37,0,81.52,3.328,2.154.532.259,8.177
36,2011-10-07,346137.87,0,71.2,3.262,2.157.831.333,7.716
36,2011-10-14,342076.99,0,74.16,3.234,2.160.885.258,7.716
36,2011-10-21,328633.34,0,67.89,3.308,2.162.468.287,7.716
36,2011-10-28,306193.81,0,71.31,3.306,2.164.051.315,7.716
36,2011-11-04,313387.11,0,58.97,3.287,2.165.634.344,7.716
36,2011-11-11,328498.92,0,63.5,3.254,2.167.217.373,7.716
36,2011-11-18,332901.94,0,66.28,3.26,2.169.395.861,7.716
36,2011-11-25,332811.55,1,66.41,3.181,2.171.812.533,7.716
36,2011-12-02,293350.51,0,53.57,3.164,2.174.229.206,7.716
36,2011-12-09,312298.37,0,50.64,3.147,2.176.645.878,7.716
36,2011-12-16,341503.92,0,58.31,3.133,2.178.781.339,7.716
36,2011-12-23,325262.46,0,55.41,3.098,2.180.541.851,7.716
36,2011-12-30,287425.22,1,48.26,3.132,2.182.302.364,7.716
36,2012-01-06,329467.82,0,57.18,3.129,2.184.062.876,7.244
36,2012-01-13,325976.34,0,56.28,3.254,2.185.823.389,7.244
36,2012-01-20,330927.21,0,58.9,3.275,2.186.755.292,7.244
36,2012-01-27,301444.94,0,62.73,3.313,2.187.687.195,7.244
36,2012-02-03,310982.87,0,61.33,3.421,2.188.619.099,7.244
36,2012-02-10,335741.9,1,54.49,3.462,2.189.551.002,7.244
36,2012-02-17,326316.73,0,54.38,3.503,2.191.148.297,7.244
36,2012-02-24,313270.45,0,62.21,3.55,2.193.244.636,7.244
36,2012-03-02,315396.72,0,64.54,3.619,2.195.340.975,7.244
36,2012-03-09,318674.93,0,63.19,3.647,2.197.437.314,7.244
36,2012-03-16,335345.82,0,67.48,3.779,2.198.956.335,7.244
36,2012-03-23,317872.51,0,69.18,3.845,2.199.705.599,7.244
36,2012-03-30,304144.9,0,70.48,3.891,2.200.454.862,7.244
36,2012-04-06,331026.11,0,73.95,3.934,2.201.204.125,6.989
36,2012-04-13,339407.94,0,72.54,3.919,2.201.953.389,6.989
36,2012-04-20,323915.32,0,70.87,3.918,2.202.483.937,6.989
36,2012-04-27,308389.82,0,70.06,3.888,2.203.014.485,6.989
36,2012-05-04,312467.52,0,77.17,3.835,2.203.545.033,6.989
36,2012-05-11,330518.34,0,76.55,3.764,2.204.075.581,6.989
36,2012-05-18,324801.13,0,73.7,3.713,2.204.252.149,6.989
36,2012-05-25,306098.17,0,78.94,3.636,2.204.287.124,6.989
36,2012-06-01,306005.53,0,80.74,3.567,2.204.322.099,6.989
36,2012-06-08,338273.38,0,81.5,3.513,2.204.357.073,6.989
36,2012-06-15,333146.88,0,82.15,3.407,2.204.494.148,6.989
36,2012-06-22,306411.01,0,80.4,3.358,2.204.886.472,6.989
36,2012-06-29,291530.43,0,86.68,3.273,2.205.278.796,6.989
36,2012-07-06,306578.89,0,81.52,3.232,220.567.112,6.623
36,2012-07-13,298337.41,0,78.15,3.245,2.206.063.444,6.623
36,2012-07-20,303289.55,0,81.76,3.301,2.206.148.749,6.623
36,2012-07-27,279643.43,0,84.0,3.392,2.206.234.054,6.623
36,2012-08-03,304989.97,0,85.56,3.404,2.206.319.358,6.623
36,2012-08-10,298947.51,0,84.41,3.49,2.206.404.663,6.623
36,2012-08-17,314607.22,0,85.89,3.571,2.207.199.609,6.623
36,2012-08-24,282545.55,0,81.26,3.574,2.208.526.787,6.623
36,2012-08-31,282647.48,0,84.79,3.608,2.209.853.964,6.623
36,2012-09-07,293728.57,1,84.19,3.697,2.211.181.142,6.623
36,2012-09-14,301893.63,0,78.16,3.692,2.212.601.207,6.623
36,2012-09-21,293804.45,0,75.98,3.709,2.214.578.604,6.623
36,2012-09-28,270677.98,0,79.49,3.66,2.216.556,6.623
36,2012-10-05,277137.86,0,73.57,3.611,2.218.533.396,6.228
36,2012-10-12,300236.85,0,71.28,3.576,2.220.510.793,6.228
36,2012-10-19,287360.05,0,74.06,3.57,2.220.951.719,6.228
36,2012-10-26,272489.41,0,74.39,3.494,2.221.136.566,6.228
37,2010-02-05,536006.73,0,45.97,2.572,2.098.529.663,8.554
37,2010-02-12,529852.7,1,46.11,2.548,2.099.970.208,8.554
37,2010-02-19,510382.5,0,45.66,2.514,2.100.451.024,8.554
37,2010-02-26,513615.82,0,50.87,2.561,2.100.771.885,8.554
37,2010-03-05,519255.68,0,51.33,2.625,2.101.092.746,8.554
37,2010-03-12,513015.35,0,61.96,2.667,2.101.413.607,8.554
37,2010-03-19,460020.74,0,59.56,2.72,2.099.803.208,8.554
37,2010-03-26,515777.97,0,55.76,2.732,2.097.870.932,8.554
37,2010-04-02,540189.7,0,63.43,2.719,2.095.938.656,8.464
37,2010-04-09,513327.55,0,68.54,2.77,209.400.638,8.464
37,2010-04-16,524544.83,0,66.74,2.808,2.092.691.428,8.464
37,2010-04-23,527019.78,0,68.03,2.795,2.092.199.574,8.464
37,2010-04-30,517850.83,0,70.9,2.78,209.170.772,8.464
37,2010-05-07,543234.77,0,75.56,2.835,2.091.215.867,8.464
37,2010-05-14,505196.08,0,77.53,2.854,209.118.536,8.464
37,2010-05-21,510494.7,0,77.34,2.826,2.093.922.937,8.464
37,2010-05-28,532241.22,0,80.87,2.759,2.096.660.514,8.464
37,2010-06-04,479195.02,0,79.93,2.705,2.099.398.091,8.464
37,2010-06-11,481915.11,0,82.3,2.668,2.102.135.668,8.464
37,2010-06-18,505761.62,0,84.37,2.637,2.102.108.417,8.464
37,2010-06-25,485419.39,0,84.14,2.653,2.100.975.233,8.464
37,2010-07-02,498292.53,0,81.85,2.669,209.984.205,8.36
37,2010-07-09,502456.04,0,81.74,2.642,2.098.708.867,8.36
37,2010-07-16,485150.01,0,84.43,2.623,2.098.630.532,8.36
37,2010-07-23,491998.12,0,82.6,2.608,2.099.958.663,8.36
37,2010-07-30,487912.95,0,81.88,2.64,2.101.286.794,8.36
37,2010-08-06,508576.62,0,85.49,2.627,2.102.614.925,8.36
37,2010-08-13,491815.83,0,86.06,2.692,2.103.943.056,8.36
37,2010-08-20,486930.72,0,85.54,2.664,2.103.617.581,8.36
37,2010-08-27,512157.25,0,84.62,2.619,2.103.292.106,8.36
37,2010-09-03,510427.53,0,82.29,2.577,2.102.966.631,8.36
37,2010-09-10,510296.07,1,80.58,2.565,2.102.641.156,8.36
37,2010-09-17,501251.4,0,82.1,2.582,2.102.924.504,8.36
37,2010-09-24,494265.48,0,79.17,2.624,2.103.664.469,8.36
37,2010-10-01,529877.93,0,74.66,2.603,2.104.404.433,8.476
37,2010-10-08,524483.65,0,66.34,2.633,2.105.144.398,8.476
37,2010-10-15,498925.86,0,71.57,2.72,2.105.805.944,8.476
37,2010-10-22,510425.4,0,72.24,2.725,2.106.271.444,8.476
37,2010-10-29,514485.9,0,76.22,2.716,2.106.736.944,8.476
37,2010-11-05,539683.42,0,62.72,2.689,2.107.202.444,8.476
37,2010-11-12,517546.69,0,61.97,2.728,2.107.667.944,8.476
37,2010-11-19,518124.16,0,56.73,2.771,21.065.429,8.476
37,2010-11-26,518220.72,1,67.73,2.735,2.105.152.765,8.476
37,2010-12-03,508213.14,0,54.44,2.708,210.376.263,8.476
37,2010-12-10,511207.52,0,51.83,2.843,2.102.372.494,8.476
37,2010-12-17,534285.21,0,56.73,2.869,2.101.787.224,8.476
37,2010-12-24,576809.92,0,59.1,2.886,2.101.805.602,8.476
37,2010-12-31,460331.7,1,52.88,2.943,210.182.398,8.476
37,2011-01-07,542464.02,0,54.11,2.976,2.101.842.358,8.395
37,2011-01-14,525616.9,0,42.87,2.983,2.102.379.731,8.395
37,2011-01-21,526486.82,0,51.18,3.016,2.106.031.072,8.395
37,2011-01-28,513672.36,0,48.74,3.01,2.109.682.412,8.395
37,2011-02-04,583835.18,0,46.68,2.989,2.113.333.753,8.395
37,2011-02-11,522514.32,1,41.16,3.022,2.116.985.093,8.395
37,2011-02-18,536840.69,0,57.48,3.045,2.120.063.522,8.395
37,2011-02-25,514758.19,0,67.73,3.065,2.122.912.786,8.395
37,2011-03-04,527572.25,0,64.55,3.288,212.576.205,8.395
37,2011-03-11,505610.4,0,59.15,3.459,2.128.611.313,8.395
37,2011-03-18,478503.06,0,64.9,3.488,2.131.096.787,8.395
37,2011-03-25,522105.93,0,71.07,3.473,2.133.436.744,8.395
37,2011-04-01,534578.78,0,67.31,3.524,2.135.776.701,8.3
37,2011-04-08,543703.16,0,69.39,3.622,2.138.116.658,8.3
37,2011-04-15,543775.87,0,73.25,3.743,214.026.217,8.3
37,2011-04-22,526434.37,0,74.57,3.807,2.141.921.572,8.3
37,2011-04-29,502918.18,0,76.1,3.81,2.143.580.974,8.3
37,2011-05-06,547513.3,0,69.56,3.906,2.145.240.376,8.3
37,2011-05-13,511871.63,0,76.73,3.899,2.146.899.778,8.3
37,2011-05-20,533564.42,0,73.02,3.907,214.465.412,8.3
37,2011-05-27,507086.75,0,81.28,3.786,2.142.408.462,8.3
37,2011-06-03,500381.23,0,82.96,3.699,2.140.162.805,8.3
37,2011-06-10,509647.25,0,82.41,3.648,2.137.917.147,8.3
37,2011-06-17,525132.36,0,84.43,3.637,2.137.481.256,8.3
37,2011-06-24,509276.22,0,83.95,3.594,2.138.402.689,8.3
37,2011-07-01,517021.3,0,85.33,3.524,2.139.324.122,8.177
37,2011-07-08,489059.93,0,84.71,3.48,2.140.245.556,8.177
37,2011-07-15,498749.62,0,85.63,3.575,2.141.083.654,8.177
37,2011-07-22,505543.53,0,83.31,3.651,2.141.713.416,8.177
37,2011-07-29,504974.95,0,84.99,3.682,2.142.343.177,8.177
37,2011-08-05,510787.46,0,86.71,3.684,2.142.972.939,8.177
37,2011-08-12,502504.39,0,87.64,3.638,2.143.602.701,8.177
37,2011-08-19,506897.98,0,87.24,3.554,2.144.239.935,8.177
37,2011-08-26,527947.21,0,86.02,3.523,2.144.878.416,8.177
37,2011-09-02,530367.83,0,87.5,3.533,2.145.516.896,8.177
37,2011-09-09,506273.74,1,77.94,3.546,2.146.155.376,8.177
37,2011-09-16,513341.94,0,82.06,3.526,2.147.934.111,8.177
37,2011-09-23,516556.94,0,78.35,3.467,2.151.233.185,8.177
37,2011-09-30,516402.1,0,81.52,3.355,2.154.532.259,8.177
37,2011-10-07,522816.85,0,71.2,3.285,2.157.831.333,7.716
37,2011-10-14,513636.01,0,74.16,3.274,2.160.885.258,7.716
37,2011-10-21,522784.33,0,67.89,3.353,2.162.468.287,7.716
37,2011-10-28,517355.44,0,71.31,3.372,2.164.051.315,7.716
37,2011-11-04,555925.6,0,58.97,3.332,2.165.634.344,7.716
37,2011-11-11,501268.78,0,63.5,3.297,2.167.217.373,7.716
37,2011-11-18,527495.09,0,66.28,3.308,2.169.395.861,7.716
37,2011-11-25,522554.04,1,66.41,3.236,2.171.812.533,7.716
37,2011-12-02,527117.81,0,53.57,3.172,2.174.229.206,7.716
37,2011-12-09,537224.52,0,50.64,3.158,2.176.645.878,7.716
37,2011-12-16,533905.67,0,58.31,3.159,2.178.781.339,7.716
37,2011-12-23,605791.46,0,55.41,3.112,2.180.541.851,7.716
37,2011-12-30,451327.61,1,48.26,3.129,2.182.302.364,7.716
37,2012-01-06,558343.57,0,57.18,3.157,2.184.062.876,7.244
37,2012-01-13,546221.4,0,56.28,3.261,2.185.823.389,7.244
37,2012-01-20,543894.07,0,58.9,3.268,2.186.755.292,7.244
37,2012-01-27,514116.58,0,62.73,3.29,2.187.687.195,7.244
37,2012-02-03,555424.24,0,61.33,3.36,2.188.619.099,7.244
37,2012-02-10,527041.46,1,54.49,3.409,2.189.551.002,7.244
37,2012-02-17,541071.29,0,54.38,3.51,2.191.148.297,7.244
37,2012-02-24,518696.89,0,62.21,3.555,2.193.244.636,7.244
37,2012-03-02,525559.17,0,64.54,3.63,2.195.340.975,7.244
37,2012-03-09,535937.25,0,63.19,3.669,2.197.437.314,7.244
37,2012-03-16,484588.34,0,67.48,3.734,2.198.956.335,7.244
37,2012-03-23,520887.23,0,69.18,3.787,2.199.705.599,7.244
37,2012-03-30,533734.94,0,70.48,3.845,2.200.454.862,7.244
37,2012-04-06,564848.78,0,73.95,3.891,2.201.204.125,6.989
37,2012-04-13,506973.17,0,72.54,3.891,2.201.953.389,6.989
37,2012-04-20,523483.19,0,70.87,3.877,2.202.483.937,6.989
37,2012-04-27,528807.45,0,70.06,3.814,2.203.014.485,6.989
37,2012-05-04,535311.64,0,77.17,3.749,2.203.545.033,6.989
37,2012-05-11,527983.04,0,76.55,3.688,2.204.075.581,6.989
37,2012-05-18,534847.96,0,73.7,3.63,2.204.252.149,6.989
37,2012-05-25,540625.79,0,78.94,3.561,2.204.287.124,6.989
37,2012-06-01,531811.85,0,80.74,3.501,2.204.322.099,6.989
37,2012-06-08,528940.78,0,81.5,3.452,2.204.357.073,6.989
37,2012-06-15,508573.16,0,82.15,3.393,2.204.494.148,6.989
37,2012-06-22,484032.75,0,80.4,3.346,2.204.886.472,6.989
37,2012-06-29,508309.81,0,86.68,3.286,2.205.278.796,6.989
37,2012-07-06,519498.32,0,81.52,3.227,220.567.112,6.623
37,2012-07-13,506005.47,0,78.15,3.256,2.206.063.444,6.623
37,2012-07-20,503744.56,0,81.76,3.311,2.206.148.749,6.623
37,2012-07-27,514489.17,0,84.0,3.407,2.206.234.054,6.623
37,2012-08-03,521959.28,0,85.56,3.417,2.206.319.358,6.623
37,2012-08-10,500964.59,0,84.41,3.494,2.206.404.663,6.623
37,2012-08-17,509633.71,0,85.89,3.571,2.207.199.609,6.623
37,2012-08-24,522665.04,0,81.26,3.62,2.208.526.787,6.623
37,2012-08-31,538344.1,0,84.79,3.638,2.209.853.964,6.623
37,2012-09-07,526838.14,1,84.19,3.73,2.211.181.142,6.623
37,2012-09-14,514651.74,0,78.16,3.717,2.212.601.207,6.623
37,2012-09-21,521320.98,0,75.98,3.721,2.214.578.604,6.623
37,2012-09-28,527953.14,0,79.49,3.666,2.216.556,6.623
37,2012-10-05,546122.37,0,73.57,3.617,2.218.533.396,6.228
37,2012-10-12,521810.75,0,71.28,3.601,2.220.510.793,6.228
37,2012-10-19,551969.1,0,74.06,3.594,2.220.951.719,6.228
37,2012-10-26,534738.43,0,74.39,3.506,2.221.136.566,6.228
38,2010-02-05,358496.14,0,49.47,2.962,1.264.420.645,13.975
38,2010-02-12,342214.9,1,47.87,2.946,1.264.962.581,13.975
38,2010-02-19,327237.92,0,54.83,2.915,1.265.262.857,13.975
38,2010-02-26,334222.73,0,50.23,2.825,1.265.522.857,13.975
38,2010-03-05,372239.89,0,53.77,2.987,1.265.782.857,13.975
38,2010-03-12,342023.92,0,50.11,2.925,1.266.042.857,13.975
38,2010-03-19,333025.47,0,59.57,3.054,1.266.066.452,13.975
38,2010-03-26,335858.11,0,60.06,3.083,1.266.050.645,13.975
38,2010-04-02,368929.55,0,59.84,3.086,1.266.034.839,14.099
38,2010-04-09,341630.46,0,59.25,3.09,1.266.019.032,14.099
38,2010-04-16,337723.49,0,64.95,3.109,1.265.621,14.099
38,2010-04-23,335121.82,0,64.55,3.05,1.264.713.333,14.099
38,2010-04-30,337979.65,0,67.38,3.105,1.263.805.667,14.099
38,2010-05-07,383657.44,0,70.15,3.127,1.262.898,14.099
38,2010-05-14,346174.3,0,68.44,3.145,1.262.085.484,14.099
38,2010-05-21,340497.08,0,76.2,3.12,1.261.843.871,14.099
38,2010-05-28,326469.43,0,67.84,3.058,1.261.602.258,14.099
38,2010-06-04,376184.88,0,81.39,2.941,1.261.360.645,14.099
38,2010-06-11,354828.65,0,90.84,2.949,1.261.119.032,14.099
38,2010-06-18,335691.85,0,81.06,3.043,126.114,14.099
38,2010-06-25,322046.76,0,87.27,3.084,1.261.266,14.099
38,2010-07-02,361181.48,0,91.98,3.105,1.261.392,14.18
38,2010-07-09,343850.34,0,90.37,3.1,1.261.518,14.18
38,2010-07-16,338277.71,0,97.18,3.094,1.261.498.065,14.18
38,2010-07-23,328336.85,0,99.22,3.112,1.261.283.548,14.18
38,2010-07-30,336378.38,0,96.31,3.017,1.261.069.032,14.18
38,2010-08-06,378574.44,0,92.95,3.123,1.260.854.516,14.18
38,2010-08-13,341400.72,0,87.01,3.159,126.064,14.18
38,2010-08-20,329139.73,0,92.81,3.041,1.260.766.452,14.18
38,2010-08-27,322868.56,0,93.19,3.129,1.260.892.903,14.18
38,2010-09-03,377096.55,0,83.12,3.087,1.261.019.355,14.18
38,2010-09-10,336227.69,1,83.63,3.044,1.261.145.806,14.18
38,2010-09-17,336253.19,0,82.45,3.028,1.261.454.667,14.18
38,2010-09-24,330604.9,0,81.77,2.939,1.261.900.333,14.18
38,2010-10-01,360256.58,0,85.2,3.001,1.262.346,14.313
38,2010-10-08,351271.36,0,71.82,3.013,1.262.791.667,14.313
38,2010-10-15,337743.26,0,75.0,2.976,1.263.266.774,14.313
38,2010-10-22,339042.18,0,68.85,3.014,1.263.815.484,14.313
38,2010-10-29,341219.63,0,61.09,3.016,1.264.364.194,14.313
38,2010-11-05,380870.09,0,65.49,3.129,1.264.912.903,14.313
38,2010-11-12,340147.2,0,57.79,3.13,1.265.461.613,14.313
38,2010-11-19,348593.99,0,58.18,3.161,1.266.072,14.313
38,2010-11-26,360857.98,1,47.66,3.162,1.266.692.667,14.313
38,2010-12-03,351925.36,0,43.33,3.041,1.267.313.333,14.313
38,2010-12-10,355965.23,0,50.01,3.203,1.267.934,14.313
38,2010-12-17,334441.15,0,52.77,3.236,1.268.794.839,14.313
38,2010-12-24,369106.72,0,52.02,3.236,1.269.835.806,14.313
38,2010-12-31,303908.81,1,45.64,3.148,1.270.876.774,14.313
38,2011-01-07,386344.54,0,37.64,3.287,1.271.917.742,14.021
38,2011-01-14,356138.79,0,43.15,3.312,1.273.009.355,14.021
38,2011-01-21,341098.08,0,53.53,3.223,1.274.404.839,14.021
38,2011-01-28,357557.16,0,50.74,3.342,1.275.800.323,14.021
38,2011-02-04,402341.76,0,45.14,3.348,1.277.195.806,14.021
38,2011-02-11,377672.46,1,51.3,3.381,127.859.129,14.021
38,2011-02-18,364606.7,0,53.35,3.43,12.799.525,14.021
38,2011-02-25,354232.34,0,48.45,3.53,128.13,14.021
38,2011-03-04,405429.43,0,51.72,3.674,12.826.475,14.021
38,2011-03-11,357897.18,0,57.75,3.818,1.283.995,14.021
38,2011-03-18,349459.95,0,64.21,3.692,1.285.121.935,14.021
38,2011-03-25,351541.62,0,54.4,3.909,1.286.160.645,14.021
38,2011-04-01,382098.13,0,63.63,3.772,1.287.199.355,13.736
38,2011-04-08,392152.3,0,64.47,4.003,1.288.238.065,13.736
38,2011-04-15,362758.94,0,57.63,3.868,1.289.107.333,13.736
38,2011-04-22,362952.34,0,72.12,4.134,1.289.553,13.736
38,2011-04-29,344225.99,0,68.27,4.151,1.289.998.667,13.736
38,2011-05-06,422186.65,0,68.4,4.193,1.290.444.333,13.736
38,2011-05-13,366977.79,0,70.93,4.202,129.089,13.736
38,2011-05-20,365730.76,0,66.59,4.169,1.290.756.774,13.736
38,2011-05-27,356886.1,0,76.67,4.087,1.290.623.548,13.736
38,2011-06-03,396826.06,0,71.81,4.031,1.290.490.323,13.736
38,2011-06-10,381763.02,0,78.72,3.981,1.290.357.097,13.736
38,2011-06-17,356797.0,0,86.84,3.935,1.290.432,13.736
38,2011-06-24,354078.95,0,88.95,3.898,1.290.663,13.736
38,2011-07-01,387334.04,0,89.85,3.842,1.290.894,13.503
38,2011-07-08,399699.17,0,89.9,3.705,1.291.125,13.503
38,2011-07-15,367181.71,0,88.1,3.692,1.291.338.387,13.503
38,2011-07-22,365562.67,0,91.17,3.794,1.291.507.742,13.503
38,2011-07-29,355131.33,0,93.29,3.805,1.291.677.097,13.503
38,2011-08-05,437631.44,0,90.61,3.803,1.291.846.452,13.503
38,2011-08-12,387844.05,0,91.04,3.701,1.292.015.806,13.503
38,2011-08-19,362224.7,0,91.74,3.743,1.292.405.806,13.503
38,2011-08-26,365672.55,0,94.61,3.74,1.292.832.581,13.503
38,2011-09-02,416953.51,0,93.66,3.798,1.293.259.355,13.503
38,2011-09-09,397771.68,1,88.0,3.913,1.293.686.129,13.503
38,2011-09-16,408188.88,0,76.36,3.918,1.294.306,13.503
38,2011-09-23,394665.28,0,82.95,3.789,1.295.183.333,13.503
38,2011-09-30,366819.84,0,83.26,3.877,1.296.060.667,13.503
38,2011-10-07,449516.29,0,70.44,3.827,1.296.938,12.89
38,2011-10-14,400430.78,0,67.31,3.805,1.297.706.452,12.89
38,2011-10-21,402709.17,0,73.05,3.842,1.297.821.613,12.89
38,2011-10-28,378539.17,0,67.41,3.727,1.297.936.774,12.89
38,2011-11-04,436970.1,0,59.77,3.828,1.298.051.935,12.89
38,2011-11-11,411116.95,0,48.76,3.824,1.298.167.097,12.89
38,2011-11-18,392003.13,0,54.2,3.813,1.298.268.333,12.89
38,2011-11-25,393715.71,1,53.25,3.622,1.298.364,12.89
38,2011-12-02,411252.02,0,52.5,3.701,1.298.459.667,12.89
38,2011-12-09,435401.64,0,42.17,3.644,1.298.555.333,12.89
38,2011-12-16,404283.84,0,43.29,3.6,1.298.980.645,12.89
38,2011-12-23,419717.41,0,45.4,3.541,1.299.845.484,12.89
38,2011-12-30,342667.35,1,44.64,3.428,1.300.710.323,12.89
38,2012-01-06,478483.2,0,50.43,3.599,1.301.575.161,12.187
38,2012-01-13,423260.82,0,48.07,3.657,130.244,12.187
38,2012-01-20,405215.91,0,46.2,3.66,1.302.792.258,12.187
38,2012-01-27,412882.31,0,50.43,3.675,1.303.144.516,12.187
38,2012-02-03,457711.68,0,50.58,3.702,1.303.496.774,12.187
38,2012-02-10,469787.38,1,52.27,3.722,1.303.849.032,12.187
38,2012-02-17,415513.97,0,51.8,3.781,1.304.546.207,12.187
38,2012-02-24,409411.61,0,53.13,3.95,1.305.502.069,12.187
38,2012-03-02,471115.38,0,52.27,4.178,1.306.457.931,12.187
38,2012-03-09,452792.53,0,54.54,4.25,1.307.413.793,12.187
38,2012-03-16,428465.11,0,64.44,4.273,1.308.261.935,12.187
38,2012-03-23,412456.48,0,56.26,4.038,1.308.966.452,12.187
38,2012-03-30,408679.36,0,64.36,4.294,1.309.670.968,12.187
38,2012-04-06,499267.66,0,64.05,4.121,1.310.375.484,11.627
38,2012-04-13,435790.74,0,64.28,4.254,131.108,11.627
38,2012-04-20,401615.8,0,66.73,4.222,1.311.173.333,11.627
38,2012-04-27,419964.77,0,77.99,4.193,1.311.266.667,11.627
38,2012-05-04,491755.69,0,76.03,4.171,131.136,11.627
38,2012-05-11,429914.6,0,77.27,4.186,1.311.453.333,11.627
38,2012-05-18,412314.71,0,84.51,4.11,1.310.983.226,11.627
38,2012-05-25,422810.12,0,83.84,4.293,1.310.287.742,11.627
38,2012-06-01,435579.7,0,78.11,4.277,1.309.592.258,11.627
38,2012-06-08,448110.25,0,84.83,4.103,1.308.896.774,11.627
38,2012-06-15,430222.07,0,85.94,4.144,1.308.295.333,11.627
